index	gene
9677	VAMP1
9678	VAMP2
9679	VAMP3
9680	VAMP4
9681	VAMP5
9682	VAMP7
9683	VAMP8
9684	VANGL1
9685	VANGL2
9686	VAPA
9687	VAPB
9688	VARS2
9689	VASN
9690	VASP
9691	VAT1
9692	VAV1
9693	VAV2
9694	VAV3
9695	VAX1
9696	VBP1
9697	VCAM1
9698	VCAN
9699	VCL
9700	VCP
9701	VCPIP1
9702	VDAC1
9703	VDAC2
9704	VDAC3
9705	VDR
9706	VEGFB
9707	VEGFC
9708	VEGFD
9709	VENTX
9710	VEZT
9711	VGF
9712	VGLL1
9713	VGLL2
9714	VGLL3
9715	VGLL4
9716	VHL
9717	VHLL
9718	VIM
9719	VIP
9720	VIPAS39
9721	VIPR1
9722	VIPR2
9723	VIRMA
9724	VKORC1
9725	VKORC1L1
9726	VLDLR
9727	VMA21
9728	VMP1
9729	VN1R1
9730	VNN2
9731	VPREB1
9732	VPS11
9733	VPS16
9734	VPS18
9735	VPS25
9736	VPS26A
9737	VPS26B
9738	VPS26C
9739	VPS28
9740	VPS29
9741	VPS33A
9742	VPS33B
9743	VPS35
9744	VPS35L
9745	VPS36
9746	VPS37A
9747	VPS37B
9748	VPS37C
9749	VPS37D
9750	VPS39
9751	VPS41
9752	VPS4A
9753	VPS4B
9754	VPS51
9755	VPS52
9756	VPS53
9757	VPS72
9758	VRK1
9759	VRK3
9760	VSIG4
9761	VTA1
9762	VTCN1
9763	VTI1A
9764	VTI1B
9765	VTN
9766	VWA1
9767	VWA8
9768	VWF
9769	WAC
9770	WAPL
9771	WARS2
9772	WAS
9773	WASF1
9774	WASF2
9775	WASF3
9776	WASHC1
9777	WASHC2A
9778	WASHC2C
9779	WASHC3
9780	WASHC4
9781	WASHC5
9782	WASL
9783	WBP11
9784	WBP4
9785	WDFY3
9786	WDHD1
9787	WDR1
9788	WDR11
9789	WDR12
9790	WDR19
9791	WDR26
9792	WDR3
9793	WDR33
9794	WDR35
9795	WDR4
9796	WDR43
9797	WDR48
9798	WDR5
9799	WDR62
9800	WDR74
9801	WDR75
9802	WDR77
9803	WDR82
9804	WDR83
9805	WDR83OS
9806	WDTC1
9807	WEE1
9808	WFIKKN2
9809	WFS1
9810	WHAMM
9811	WHRN
9812	WIF1
9813	WIPF1
9814	WIPF2
9815	WIPF3
9816	WIPI1
9817	WIPI2
9818	WIZ
9819	WLS
9820	WNK1
9821	WNK2
9822	WNK3
9823	WNK4
9824	WNT1
9825	WNT10B
9826	WNT11
9827	WNT16
9828	WNT2
9829	WNT2B
9830	WNT3
9831	WNT3A
9832	WNT4
9833	WNT5A
9834	WNT5B
9835	WNT6
9836	WNT7A
9837	WNT7B
9838	WRAP73
9839	WRN
9840	WRNIP1
9841	WT1
9842	WTAP
9843	WTIP
9844	WWC1
9845	WWOX
9846	WWP1
9847	WWP2
9848	WWTR1
9849	XAB2
9850	XAF1
9851	XBP1
9852	XCL1
9853	XCL2
9854	XDH
9855	XIAP
9856	XIRP1
9857	XK
9858	XPA
9859	XPC
9860	XPO1
9861	XPO4
9862	XPO5
9863	XPO6
9864	XPO7
9865	XPOT
9866	XPR1
9867	XRCC1
9868	XRCC2
9869	XRCC3
9870	XRCC4
9871	XRCC5
9872	XRCC6
9873	XRN1
9874	XRN2
9875	XYLT1
9876	YAF2
9877	YAP1
9878	YARS2
9879	YBX1
9880	YBX3
9881	YEATS2
9882	YEATS4
9883	YES1
9884	YIF1A
9885	YIF1B
9886	YIPF1
9887	YIPF2
9888	YIPF3
9889	YIPF4
9890	YIPF5
9891	YIPF6
9892	YKT6
9893	YLPM1
9894	YME1L1
9895	YOD1
9896	YPEL1
9897	YRDC
9898	YTHDC1
9899	YWHAB
9900	YWHAE
9901	YWHAG
9902	YWHAH
9903	YWHAQ
9904	YWHAZ
9905	YY1
9906	YY1AP1
9907	YY2
9908	ZAP70
9909	ZBED1
9910	ZBP1
9911	ZBTB14
9912	ZBTB16
9913	ZBTB17
9914	ZBTB18
9915	ZBTB22
9916	ZBTB32
9917	ZBTB33
9918	ZBTB38
9919	ZBTB7B
9920	ZC3H15
9921	ZC3H18
9922	ZC3H3
9923	ZC3H8
9924	ZC3HAV1
9925	ZCCHC7
9926	ZCCHC8
9927	ZCRB1
9928	ZDHHC17
9929	ZDHHC21
9930	ZDHHC8
9931	ZDHHC9
9932	ZEB2
9933	ZER1
9934	ZFAND2B
9935	ZFHX3
9936	ZFP1
9937	ZFP14
9938	ZFP2
9939	ZFP28
9940	ZFP36
9941	ZFP36L1
9942	ZFP36L2
9943	ZFP37
9944	ZFP69B
9945	ZFP90
9946	ZFPM1
9947	ZFPM2
9948	ZFR
9949	ZFYVE16
9950	ZFYVE26
9951	ZFYVE27
9952	ZFYVE28
9953	ZFYVE9
9954	ZG16
9955	ZGPAT
9956	ZHX1
9957	ZIC3
9958	ZIK1
9959	ZIM3
9960	ZKSCAN1
9961	ZKSCAN3
9962	ZKSCAN4
9963	ZKSCAN5
9964	ZKSCAN7
9965	ZKSCAN8
9966	ZMAT2
9967	ZMAT5
9968	ZMIZ1
9969	ZMIZ2
9970	ZMPSTE24
9971	ZMYM2
9972	ZMYM3
9973	ZMYND11
9974	ZMYND8
9975	ZNF10
9976	ZNF100
9977	ZNF101
9978	ZNF112
9979	ZNF114
9980	ZNF12
9981	ZNF124
9982	ZNF131
9983	ZNF133
9984	ZNF135
9985	ZNF136
9986	ZNF138
9987	ZNF140
9988	ZNF143
9989	ZNF155
9990	ZNF157
9991	ZNF160
9992	ZNF169
9993	ZNF17
9994	ZNF174
9995	ZNF175
9996	ZNF18
9997	ZNF184
9998	ZNF185
9999	ZNF189
10000	ZNF19
10001	ZNF195
10002	ZNF2
10003	ZNF20
10004	ZNF200
10005	ZNF202
10006	ZNF205
10007	ZNF207
10008	ZNF208
10009	ZNF211
10010	ZNF212
10011	ZNF213
10012	ZNF214
10013	ZNF215
10014	ZNF217
10015	ZNF219
10016	ZNF221
10017	ZNF223
10018	ZNF224
10019	ZNF225
10020	ZNF226
10021	ZNF227
10022	ZNF230
10023	ZNF234
10024	ZNF235
10025	ZNF24
10026	ZNF25
10027	ZNF250
10028	ZNF253
10029	ZNF254
10030	ZNF256
10031	ZNF257
10032	ZNF26
10033	ZNF263
10034	ZNF264
10035	ZNF266
10036	ZNF267
10037	ZNF268
10038	ZNF274
10039	ZNF28
10040	ZNF280A
10041	ZNF280B
10042	ZNF282
10043	ZNF286A
10044	ZNF30
10045	ZNF300
10046	ZNF302
10047	ZNF304
10048	ZNF311
10049	ZNF317
10050	ZNF32
10051	ZNF320
10052	ZNF324
10053	ZNF324B
10054	ZNF326
10055	ZNF331
10056	ZNF333
10057	ZNF334
10058	ZNF335
10059	ZNF337
10060	ZNF33A
10061	ZNF33B
10062	ZNF34
10063	ZNF343
10064	ZNF350
10065	ZNF354A
10066	ZNF354C
10067	ZNF362
10068	ZNF37A
10069	ZNF382
10070	ZNF383
10071	ZNF384
10072	ZNF385A
10073	ZNF394
10074	ZNF396
10075	ZNF398
10076	ZNF41
10077	ZNF415
10078	ZNF416
10079	ZNF417
10080	ZNF419
10081	ZNF420
10082	ZNF423
10083	ZNF426
10084	ZNF430
10085	ZNF431
10086	ZNF432
10087	ZNF433
10088	ZNF436
10089	ZNF439
10090	ZNF440
10091	ZNF441
10092	ZNF442
10093	ZNF443
10094	ZNF445
10095	ZNF446
10096	ZNF45
10097	ZNF451
10098	ZNF454
10099	ZNF460
10100	ZNF461
10101	ZNF462
10102	ZNF467
10103	ZNF468
10104	ZNF471
10105	ZNF473
10106	ZNF479
10107	ZNF480
10108	ZNF483
10109	ZNF484
10110	ZNF485
10111	ZNF490
10112	ZNF493
10113	ZNF496
10114	ZNF500
10115	ZNF510
10116	ZNF514
10117	ZNF516
10118	ZNF517
10119	ZNF519
10120	ZNF521
10121	ZNF526
10122	ZNF529
10123	ZNF544
10124	ZNF547
10125	ZNF549
10126	ZNF551
10127	ZNF552
10128	ZNF554
10129	ZNF555
10130	ZNF556
10131	ZNF557
10132	ZNF559
10133	ZNF561
10134	ZNF562
10135	ZNF564
10136	ZNF566
10137	ZNF567
10138	ZNF569
10139	ZNF582
10140	ZNF585A
10141	ZNF585B
10142	ZNF587
10143	ZNF589
10144	ZNF592
10145	ZNF593
10146	ZNF596
10147	ZNF597
10148	ZNF599
10149	ZNF600
10150	ZNF605
10151	ZNF606
10152	ZNF607
10153	ZNF611
10154	ZNF613
10155	ZNF614
10156	ZNF615
10157	ZNF616
10158	ZNF620
10159	ZNF621
10160	ZNF622
10161	ZNF624
10162	ZNF625
10163	ZNF626
10164	ZNF627
10165	ZNF638
10166	ZNF641
10167	ZNF649
10168	ZNF653
10169	ZNF655
10170	ZNF658
10171	ZNF660
10172	ZNF662
10173	ZNF664
10174	ZNF665
10175	ZNF668
10176	ZNF669
10177	ZNF670
10178	ZNF671
10179	ZNF675
10180	ZNF676
10181	ZNF678
10182	ZNF679
10183	ZNF684
10184	ZNF687
10185	ZNF689
10186	ZNF69
10187	ZNF691
10188	ZNF692
10189	ZNF696
10190	ZNF699
10191	ZNF7
10192	ZNF70
10193	ZNF701
10194	ZNF703
10195	ZNF705G
10196	ZNF707
10197	ZNF708
10198	ZNF71
10199	ZNF710
10200	ZNF711
10201	ZNF714
10202	ZNF716
10203	ZNF721
10204	ZNF724
10205	ZNF726
10206	ZNF732
10207	ZNF738
10208	ZNF74
10209	ZNF740
10210	ZNF746
10211	ZNF747
10212	ZNF75A
10213	ZNF76
10214	ZNF764
10215	ZNF77
10216	ZNF770
10217	ZNF771
10218	ZNF773
10219	ZNF774
10220	ZNF775
10221	ZNF785
10222	ZNF786
10223	ZNF79
10224	ZNF790
10225	ZNF791
10226	ZNF792
10227	ZNF804B
10228	ZNF830
10229	ZNF860
10230	ZNF875
10231	ZNF92
10232	ZNF99
10233	ZNHIT6
10234	ZNRF1
10235	ZNRF2
10236	ZNRF3
10237	ZP2
10238	ZP3
10239	ZP4
10240	ZPR1
10241	ZRANB1
10242	ZRANB2
10243	ZRSR2
10244	ZSCAN22
10245	ZSCAN25
10246	ZSWIM7
10247	ZW10
10248	ZWILCH
10249	ZWINT
10250	ZYX
